"StartDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","UserLanguage","QID46","A1_1","A1_2","A1_3","A1_4","A1_5","A1_6","A1_7","A1_8","A1_8_TEXT","A2_1","A2_2","A2_3","A2_4","A3","B1","B5","C1_1","C1_2","C1_3","C1_4","C1_5","C1_6","C1_7","C1_7_TEXT","C2_1","C2_2","C2_3","C2_4","C2_5","C2_6","C2_7","C2_7_TEXT","C4","C5","C5_8_TEXT","C5_T_First Click","C5_T_Last Click","C5_T_Page Submit","C5_T_Click Count","C5-1","C5-1_6_TEXT","C5-2","C5-2_6_TEXT","C5-3","C5-3_6_TEXT","C5-4","C5-4_6_TEXT","C5-5","C5-5_6_TEXT","C5-6","C5-6_6_TEXT","D1_1","D1_2","D1_3","D1_4","D1_5","D1_6","D1_7","D1_6_TEXT","D2_1","D2_2","D2_3","D2_4","D2_5","D2_6","D2_10","D2_6_TEXT","E1a","E1_T_First Click","E1_T_Last Click","E1_T_Page Submit","E1_T_Click Count","E1","E2","E3_1","F1","F2_1","F3","F4","F5_1","F5_2","F6","F7","F8","C7_1","C7_2","C7_3","C7_4","C7_5","C7_6","C8_1","C8_2","C8_3","C8_4","C8_5","C8_6","D3-1","D3-1_6_TEXT","D3-2","D3-2_6_TEXT","D3-3","D3-3_6_TEXT","D3-4","D3-4_6_TEXT","D3-5","D3-5_6_TEXT","D3-6","D3-6_6_TEXT","Q114","Q114_6_TEXT","Q115","Q115_6_TEXT","Q116","Q116_6_TEXT","Q117","Q117_6_TEXT","Q118","Q118_6_TEXT","Q119","Q119_6_TEXT","opp","rid","RISN","PID","psid","rnid","study","K2","med","Q_Language","EmbeddedDataBid","AccessCode","WTPQuestion","gc","ExternalDataReference"
2021-06-02 04:10:40,0,100,156,1,2021-06-02 04:13:18,"R_Dw1OVkPWxviC7ND","EN",1,-99,1,1,-99,-99,1,-99,-99,"-99",1,2,3,-99,30,4,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.965,10.052,10.932,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,4.433,6.473,7.176,3,2,1,4,2,14,3,2,4,4,4,3,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,6249,1,1,6249
2021-06-02 04:13:41,0,100,95,1,2021-06-02 04:15:17,"R_1MXQtz1o1lCyKtC","EN",1,1,1,1,1,1,1,-99,1,"alexa devices",3,4,4,4,60,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.384,7.496,11.112,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,2.897,4.657,5.226,3,2,1,3,1,66,4,2,4,4,5,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,198676,1,1,198676
2021-06-03 02:54:09,0,100,104,1,2021-06-03 02:55:54,"R_2TH7zFYhHnoy1xa","EN",1,1,1,1,-99,-99,-99,-99,-99,"-99",4,4,4,4,10,4,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,5.173,11.149,12.109,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,2.293,5.597,6.389,4,2,1,1,1,-99,2,2,4,4,1,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,2800,1,1,2800
2021-06-03 02:56:03,0,100,155,1,2021-06-03 02:58:39,"R_1imIhAzst0oyrqh","EN",1,-99,1,1,-99,-99,-99,-99,1,"telephone code red alert",4,4,4,4,25,2,1,-99,-99,-99,-99,-99,-99,1,"take protective shelter such as a storm celler",-99,-99,-99,-99,-99,-99,1,"go to storm celler",NA,NA,NA,7.261,20.116,28.412,9,1,"-99",2,"-99",2,"-99",3,"-99",3,"-99",3,"-99",-99,-99,-99,-99,-99,1,-99,"go to storm celler",-99,-99,-99,-99,-99,1,-99,"go to storm celler",NA,24.756,24.756,24.759,1,-99,-99,-99,2,22,1,2,4,4,3,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,697677,1,1,697677
2021-06-03 02:59:00,0,100,98,1,2021-06-03 03:00:39,"R_QcRs76h8QzKcXL3","EN",1,-99,-99,-99,-99,1,1,-99,-99,"-99",2,4,4,4,40,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,4.931,12.434,13.116,6,1,"-99",1,"-99",2,"-99",3,"-99",3,"-99",3,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.164,5.259,6.163,3,1,1,5,1,65,4,2,4,4,3,3,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,893188,1,1,893188
2021-06-03 03:01:00,0,100,186,1,2021-06-03 03:04:07,"R_1LOKYtOfcpmVnGX","EN",1,-99,-99,1,-99,-99,-99,-99,1,"city sirens",2,3,4,4,15,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,3.245,10.076,11.076,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.449,6.273,7.512,3,1,1,2,1,28,2,2,4,4,6,8,"Tornadoes are rare in our part of the country. In my 60+ yrs, I have experienced strong storms and had to seek shelter for tornado warnings. My experience is most likely different from those living in ""tornado alley"". With all the technology available today, it seems like an internet warning system should be relatively easy & less expensive.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,540317,1,1,540317
2021-06-03 03:04:27,0,100,111,1,2021-06-03 03:06:19,"R_eLhq75oxa0WRhSx","EN",1,1,-99,-99,-99,1,-99,-99,1,"siren",4,4,4,4,-99,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.16,10.439,16.95,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.38,6.915,7.324,3,1,1,5,4,52,5,1,4,4,6,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,628673,0,1,628673
2021-06-03 03:06:41,0,100,113,1,2021-06-03 03:08:34,"R_3qPAou8kg3WQZPU","EN",1,1,-99,1,-99,1,-99,-99,-99,"-99",4,4,4,4,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.46,10.891,12.035,6,2,"-99",2,"-99",2,"-99",3,"-99",3,"-99",3,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,1,-99,-99,"-99",NA,4.577,6.464,6.991,3,2,1,3,2,24,2,2,4,4,4,7,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,555149,1,1,555149
2021-06-03 03:09:21,0,100,180,1,2021-06-03 03:12:22,"R_3no8Ly2i0M1rsuO","EN",1,1,-99,-99,-99,-99,-99,-99,-99,"-99",3,2,3,3,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,4.704,10.295,12.968,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,2.563,5.602,6.499,3,1,1,1,1,27,2,2,4,4,4,9,"We like our Weather Radio Alert system - in Adams Co. Nebraska - 
God Keep our Responders Safe!
Thank you!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,869810,0,1,869810
2021-06-03 03:12:50,0,100,84,1,2021-06-03 03:14:15,"R_3gNpgUyCvPGSLa9","EN",1,-99,-99,1,-99,1,-99,-99,1,"siren",2,4,4,4,15,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.694,9.525,11.245,7,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.711,6.918,10.533,3,2,1,3,1,27,2,2,4,4,6,7,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,798028,1,1,798028
2021-06-03 03:14:46,0,100,97,1,2021-06-03 03:16:24,"R_3R7xkmiiQdFjxns","EN",1,-99,-99,-99,-99,1,-99,-99,1,"city sirens",4,4,4,4,7.5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,5.5,11.826,13.642,7,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.675,5.93,6.616,3,2,1,2,1,53,4,2,4,4,6,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,149083,1,1,149083
2021-06-03 03:16:40,0,100,87,1,2021-06-03 03:18:07,"R_1ffsA9o2gNM17V1","EN",1,-99,-99,1,-99,1,-99,-99,1,"city siren",1,4,4,4,30,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.74,7.42,9.483,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.362,7.074,7.338,5,1,1,1,2,44,5,2,4,4,5,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,290787,0,1,290787
2021-06-03 03:20:07,0,100,124,1,2021-06-03 03:22:12,"R_3CDxIQmy1jFT91K","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",3,3,3,3,60,3,1,-99,-99,-99,-99,-99,-99,1,"Wait and see if the tornado warning would end",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,3.961,10.064,12.528,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,5.73,9.121,9.705,4,2,2,4,1,19,1,2,4,4,2,3,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,523837,0,1,523837
2021-06-03 03:22:24,0,100,250,1,2021-06-03 03:26:34,"R_1LCfoxwFdHrVjzW","EN",1,1,-99,-99,1,1,-99,-99,-99,"-99",3,4,4,4,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.187,15.738,103.786,6,6,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.798,6.198,9.478,4,2,1,1,2,56,3,2,4,4,6,7,"Although it would benefit all Americans, I have very little faith that conservative governments would implement any sort of tax increase to bolster weather awareness.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,162573,0,1,162573
2021-06-03 03:27:33,0,100,117,1,2021-06-03 03:29:31,"R_3GwHEtvfiC2MHYi","EN",1,-99,-99,-99,-99,-99,-99,1,-99,"-99",1,1,1,1,-99,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.426,9.545,10.712,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,4.1,7.025,10.328,5,1,1,1,2,-99,2,2,4,4,6,9,"I've lived in Utah 80 years. Never had a tornado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,535432,0,1,535432
2021-06-03 03:29:42,0,100,107,1,2021-06-03 03:31:30,"R_xauYWnfDgS6r0Wt","EN",1,-99,-99,1,-99,1,-99,-99,1,"work communication",2,4,3,3,30,3,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.088,10.759,13.134,6,1,"-99",2,"-99",2,"-99",2,"-99",4,"-99",4,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.552,5.544,6.198,3,2,1,3,1,39,2,2,4,4,6,7,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,870940,1,1,870940
2021-06-04 23:39:29,0,100,140,1,2021-06-04 23:41:51,"R_1H2zmwNAQqhitv1","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,4,4,4,5,6,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.943,8.351,11.192,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.645,5.597,7.452,3,1,1,1,2,30,1,2,4,4,6,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,951939,0,1,951939
2021-06-04 23:42:11,0,100,77,1,2021-06-04 23:43:29,"R_3dYUHc1YwJ7gy9g","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",2,4,4,4,22.5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.254,9.701,11.174,7,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,4.203,16.045,16.048,3,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,992809,1,1,992809
2021-06-04 23:43:31,0,100,164,1,2021-06-04 23:46:17,"R_sBz5r71sC6oHj57","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,4,4,4,15,1,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,6.43,14.062,16.366,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"-99",NA,2.212,4.588,5.538,3,1,1,1,1,25,1,2,4,4,5,3,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,614359,1,1,614359
2021-06-04 23:46:32,0,100,92,1,2021-06-04 23:48:05,"R_11Z6oZlFC21YxGz","EN",1,-99,-99,1,-99,-99,1,-99,-99,"-99",1,3,3,3,30,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.246,9.422,10.046,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,4.6,8.992,9.783,3,2,1,3,1,20,2,2,4,4,4,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,585943,0,1,585943
2021-06-04 23:48:17,0,100,76,1,2021-06-04 23:49:34,"R_1OHP41WFdsIEfdd","EN",1,-99,-99,-99,1,1,-99,-99,-99,"-99",3,3,3,3,-99,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.414,8.221,10.924,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,1.8,3.958,4.83,3,2,1,1,1,49,5,2,4,4,6,7,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,628826,0,1,628826
2021-06-04 23:50:17,0,100,112,1,2021-06-04 23:52:09,"R_3meHlCxBMe99Iru","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",2,4,4,4,20,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.865,7.937,9.105,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",1,-99,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"set the alarm for 2:38 AM, then take shelter",NA,5.497,7.288,8.102,3,2,1,2,2,42,5,2,4,4,6,8,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,554113,1,1,554113
2021-06-04 23:53:44,0,100,155,1,2021-06-04 23:56:21,"R_3lLIYWrP59jq1b5","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,3,3,3,30,2,1,-99,-99,-99,-99,-99,-99,1,"continue to keep updated info on TV",-99,-99,-99,-99,-99,-99,1,"follow/read TV news",NA,NA,NA,0.793,9.409,11.2,6,2,"-99",2,"-99",3,"-99",3,"-99",3,"-99",3,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"-99",NA,1.962,7.762,7.765,2,1,-99,-99,-99,-99,-99,-99,4,4,5,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,574289,0,1,574289
2021-06-04 23:57:04,0,100,74,1,2021-06-04 23:58:19,"R_0AK1VwmqY1trLod","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",2,3,4,4,60,2,1,-99,1,-99,-99,-99,-99,-99,"-99",1,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,3.395,7.762,8.731,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,2.506,4.642,4.939,3,1,1,5,2,29,2,2,4,4,5,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,1858,0,1,1858
2021-06-04 23:58:59,0,100,118,1,2021-06-05 00:00:58,"R_PXQJtM7pRYrhVBL","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",4,4,4,4,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"take shelter + seek more information",NA,NA,NA,7.808,40.409,41.017,13,1,"-99",6,"continue to monitor the situation",6,"continue to monitor the situation",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,3.548,5.604,6.235,3,2,1,3,1,22,2,2,4,4,5,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,461943,0,1,461943
2021-06-05 00:01:10,0,100,112,1,2021-06-05 00:03:03,"R_1o7LrDymo6aNT1E","EN",1,1,1,1,-99,1,1,-99,-99,"-99",1,3,3,3,37.5,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"if i get/hear the warning, seek shelter",NA,NA,NA,3.89,10.962,12.123,6,1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,6.229,10.236,10.915,4,2,2,1,1,61,3,2,4,4,6,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,243207,1,1,243207
2021-06-05 00:03:16,0,100,81,1,2021-06-05 00:04:38,"R_9tXb5wZRPghQfLz","EN",1,1,1,1,-99,-99,-99,-99,-99,"-99",4,4,4,4,15,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,4.094,17.205,18.174,6,2,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,2.991,5.798,6.756,3,1,2,4,1,66,2,2,4,4,5,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,105164,1,1,105164
